Profile_URL,Name,Type,Area,Sale Contact,Description,latlong,Property ID,Floor Area,Land Area,Energy,Parking,Building Type,Annual Return,Availability,Category,LastUpdated,GalleryImage,Agents,,,,,,,,,,
https://www.commercialrealestate.com.au/property/rydalmere-nsw-2116-2016230753,Rydalmere NSW 2116,"Factory, Warehouse & Industrial",927 m²,"For Sale, $2950,000 Ex GST","LJ Hooker Commercial is pleased to present this rare opportunity in a tightly held industrial precinct. | The property is situated just off Victoria road and within proximity to James Ruse Drive, M4 and the rapidly growing Parramatta CBD. | * Centrally located freestanding warehouse & office facility providing truck access via one roller door. | * Warehouse offers internal clearances from 5.4M up to 5.9M (approx) | * Quality office accommodation is situated on a mezzanine level which is partitioned and air conditioned. | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2016230753,927 m²,896 m²,,On site parking available,,Ask Agent,Ask Agent," Factory, Warehouse & Industrial",5-Jun-20,"https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016230753_1_1_200427_011308-w1920-h1440 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016230753_2_1_200427_011307-w1920-h1440 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016230753_3_1_200427_011308-w1920-h1440 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016230753_4_1_200427_011308-w1920-h1440 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016230753_5_1_200427_011308-w1920-h1440 | ",[John Tanna : 0419 124 544 : https://www.commercialrealestate.com.au/real-estate-agents/lj-hooker-commercial-silverwater-19709] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/69-woodstock-street-guildford-nsw-2161-2016294652,69 Woodstock Street Guildford NSW 2161,"Factory, Warehouse & Industrial","3,462 m²","For Sale, Expressions of Interest","Ray White Commercial NSW is pleased to present 69 Woodstock Street, Guildford for sale by via Expressions of Interest closing on Thursday 9 July 2020 at 3pm. | Representing a unique opportunity to acquire a highly functional industrial facility, situated with great access and exposure with three (3) streets frontage (Woodstock, Marian & McArthur Streets) on an impressive 6,102m2* site area. | Additional characteristics outlined below: | •Warehouse + office area of 3,462m2* | •Zoned INI - General Industrial | •High clearance warehouse | •Multiple roller door access to warehouse | •Truck and container access | •Dual entry/ exit | •Fully secured site | •Ample onsite car parking | •High power supply of 200 amps per phase | •3.2 tonne crane | •Security alarm and cameras | •Leased till 31 December 2020 | •Ideal for owner occupiers or investors | •Immediate access Woodville Road, M4 Motorway & Parramatta Road | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2016294652,"3,462 m²","6,102 m²",0-star NABERS Energy rating,Ask Agent,,Ask Agent,Tenanted," Factory, Warehouse & Industrial Offices Showrooms / Bulky Goods",4-Jun-20,"https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016294652_1_1_200603_103514-w1587-h1123 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016294652_2_1_200603_103514-w800-h600 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016294652_3_1_200603_103514-w800-h600 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016294652_4_1_200603_103514-w800-h600 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016294652_5_1_200603_103514-w800-h600 | ",[Victor Sheu : 0412 301 582 : https://www.commercialrealestate.com.au/real-estate-agents/ray-white-commercial-western-sydney-28973] | [Joseph Assaf : 0401 397 696 : null] | [Peter Vines : 0449 857 100 : null] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/156-silverwater-road-silverwater-nsw-2128-2016282773,156 Silverwater Road Silverwater NSW 2128,"Factory, Warehouse & Industrial","1,629 m²","For Sale, Contact Agent","Freestanding Industrial Site | Two Street Frontages | Outstanding Street Exposure | GJS Property are pleased to offer to the market 156 Silverwater Road, Silverwater via private treaty. | Key highlights include; | Freestanding site with two street frontage (Silverwater Rd & Shaft St) | Outstanding exposure to Silverwater Road | Ideal for owner occupiers & developers | Total building area: 1,629sqm* | Total site area: 3,857sqm* | Two existing buildings suitable for warehouse & showroom users | Building 1 Vacant possession | Building 2 Existing lease in place | Zoned IN1 Industrial | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2016282773,"1,629 m²","3,857 m²",Ask Agent,On site parking available,,Ask Agent,Vacant," Factory, Warehouse & Industrial Development / Land Offices Showrooms / Bulky Goods",28-May-20,"https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016179292_2_1_200324_100046-w1532-h1084 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016179292_1_1_200324_100046-w2449-h1632 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016282773_3_1_200528_014613-w1920-h1280 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016282773_4_1_200528_014613-w1920-h1280 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016282773_5_1_200528_014613-w1920-h1280 | ",[Gordon Fallance : 0412 999 091 : https://www.commercialrealestate.com.au/real-estate-agents/gjs-property--19939] | [Angus Grier : 0412 666 444 : https://www.commercialrealestate.com.au/real-estate-agents/gjs-property--19939] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/108-114-george-street-2a-linda-street-hornsby-nsw-2077-2016274961,108-114 George Street & 2a Linda Street Hornsby NSW 2077,Offices,"4,118 m²",Expressions of Interest,"We are delighted to offer for sale 108-114 George Street and 2a Linda Street, Hornsby. Strategically positioned within the Hornsby Town Centre, this substantial freehold office and retail building, and adjoining freehold service-workshop building, provides the opportunity to gain exposure to the Hornsby market through an unrivalled A-grade investment interest with significant underlying development upside. | 108-114 George Street & 2a Linda Street, Hornsby NSW 2077 | - Substantial freehold office building and adjoining freehold warehouse building | - Just 350m* from Hornsby Station and Westfield Shopping Centre | - Anchored by national tenants Officeworks and Midas | - Estimated fully leased net income $1.6M plus GST* per annum | - Significant landholding of 2,267 sqm* with underlying development upside | *Approx. | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2016274961,"4,118 m²","2,267 m²",Ask Agent,86 x Onsite parkings,Whole building,Ask Agent,Tenanted," Offices Factory, Warehouse & Industrial",2-Jun-20,"https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016274961_1_1_200602_071908-w1920-h1280 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016274961_2_1_200602_071908-w1920-h1329 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016274961_2_1_200522_070520-w1920-h1280 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016274961_3_1_200522_070520-w1920-h1280 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016274961_4_1_200522_070520-w1920-h1279 | ",[Harry Sullivan : +61 425 232 688 : https://www.commercialrealestate.com.au/real-estate-agents/jll---north-sydney-19667] | [Linda Zhu : +61 488 082 909 : null] | [Tyler Talbot : 0401 797 804 : null] | [ : +61 499 486 999 : null] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/5-williamson-road-ingleburn-nsw-2565-2016268895,5 Williamson Road Ingleburn NSW 2565,"Factory, Warehouse & Industrial","18,914 m²","For Sale, Contact Agent","Prime Asset in Core Market | Strong Income with Future Growth | High Quality Industrial Improvements | CBRE and Colliers have the pleasure in offering 5 Williamson Road, Ingleburn to the market for sale via International Expressions of Interest. | This core western Sydney opportunity is underpinned by strong income, exceptional lease covenants and inherent and future income growth. | This exceptional opportunity benefits from the below features: | + Building Area: 18,914sqm* | + Site Area: 40,960sqm* | + Net Passing Income of $2,073,434 ($110/sqm) pa net | + Secure WALE of 3.76 Years | + Multiple buildings providing flexible future leasing opportunities | + Opportunity to increase market rent | + Future subdivision potential | + Diversified tenancy mix across three buildings future-proofing the releasing of the asset into perpetuity |  |  | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2016268895,"18,914 m²",Ask Agent,Ask Agent,On site parking available,Whole building,Ask Agent,Tenanted," Factory, Warehouse & Industrial Offices",21-May-20,"https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016268895_1_1_200520_123203-w1920-h1280 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016268895_2_1_200520_123203-w1920-h1280 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016268895_3_1_200520_123203-w1920-h1335 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016268895_4_1_200520_123203-w1920-h1280 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016268895_5_1_200520_123203-w1920-h1280 | ",[Elijah Shakir : 0404 102 274 : https://www.commercialrealestate.com.au/real-estate-agents/cbre-western-sydney-19883] | [Jason Edge : 0410 687 866 : https://www.commercialrealestate.com.au/real-estate-agents/cbre-western-sydney-19883] | [Gavin Bishop : +61 401 146 051 : null] | [ : 0418 943 452 : null] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/73-mulgrave-road-mulgrave-nsw-2756-2016266012,73 Mulgrave Road Mulgrave NSW 2756,"Factory, Warehouse & Industrial",1.3 ha,"For Sale, Contact Agent","1.3 hectares | Two street frontages | IN1 General Industrial zoning | This regular parcel of vacant IN1 General Industrial zoned land of 13,000sq m (approx.) has been approved as a concrete recycling depot since October 2002. | The property enjoys 2 street frontages and access. Ideal for an owner occupier or development. | Part of the site is leased until 9 July 2021. | Please contact the exclusive selling agents for more information. | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2016266012,Ask Agent,1.3 ha,,On site parking available,,Ask Agent,Vacant," Factory, Warehouse & Industrial Development / Land",18-May-20,"https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016266012_1_1_200518_075215-w800-h537 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016266012_2_1_200518_075215-w1920-h1440 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016266012_3_1_200518_075215-w1920-h1440 | ",[Mick Ferreri : 0418 276 622 : https://www.commercialrealestate.com.au/real-estate-agents/savills-parramatta-19863] | [Joe Trimboli : +61 (0) 431 756 721 : https://www.commercialrealestate.com.au/real-estate-agents/savills-parramatta-19863] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/360-362-eastern-valley-way-chatswood-nsw-2067-2016265427,360-362 Eastern Valley Way Chatswood NSW 2067,"Factory, Warehouse & Industrial","2,055 m²","For Sale, Contact Agent","360 Eastern Valley Way, Chatswood consists of a two level freestanding building and approximately 405 sqm of internal area, along with the land size of approximately 664 sqm. The ground floor is fitted with multiple consulting rooms, a kitchen, shower & bathrooms and is currently used a child minding facility for the congregation. | The first floor is open planned with high ceilings and currently used as a congregation area. The large gated rear yard is suitable for approximately 6 car spaces. It is currently being utilised as a recreation play area and would suit a multitude of uses. | 362 Eastern Valley Way is a fully approved church/place of worship with associated facilities for this including a kitchen and a large dining area for all involved. It can easily be converted back to high clearance & clear span warehousing on the ground level along with two roller doors providing access. It has excellent modern mezzanine office space along with meeting rooms, with a combined area of 1,650 sqm. | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2016265427,"2,055 m²",Ask Agent,,30 x Onsite parkings,,Ask Agent,Ask Agent," Factory, Warehouse & Industrial Showrooms / Bulky Goods",19-May-20,"https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016265427_1_1_200519_025512-w1700-h1275 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016265427_2_1_200519_025512-w2000-h1500 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016265427_3_1_200519_025512-w2000-h1500 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016265427_4_1_200519_025512-w2000-h1500 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016265427_5_1_200519_025512-w2000-h1500 | ",[Brad Sutton : 0433 246 246 : https://www.commercialrealestate.com.au/real-estate-agents/sutton-anderson-19700] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/211-217-parramatta-road-auburn-nsw-2144-2016259301,211-217 Parramatta Road Auburn NSW 2144,Showrooms / Bulky Goods,"1,000 m²",Commercial Auction,"Instructions are to sell! | First time offered in over 20 years | Numerous value-add possibilites | CBRE, as exclusive selling agents, are delighted to present for the first time in over twenty years, 211-217 Parramatta Rd, Auburn; a freestanding building with exceptional Parramatta Road exposure for sale via on-site Auction. | 211-217 Parramatta Road presents a rare opportunity for owner occupiers, investors and developers to acquire a freestanding building along the Parramatta Road corridor. Arguably the most busiest commercial enterprise hub in the Sydney Metropolitan region with over 22,000 cars passing daily. The property is less than 1km* to the M4 on/off ramp. (20.1km* west of CBD approx.). Walking distance to Auburn railway station & bus stop which is located at the front of the property. Close vicinity to all essential amenities. | This property will attract many buyers because of its many key attributes, including: |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2016259301,"1,000 m²","2,074 m²",,On site parking available,,Ask Agent,Vacant," Showrooms / Bulky Goods Factory, Warehouse & Industrial",21-May-20,"https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016259301_1_1_200513_114511-w1920-h1357 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016259301_2_1_200513_114511-w1920-h1357 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016259301_3_1_200513_114511-w1920-h1357 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016259301_4_1_200513_114511-w1920-h1277 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016259301_5_1_200513_114511-w1920-h1277 | ",[Robert Dowdy : 0499 007 000 : https://www.commercialrealestate.com.au/real-estate-agents/cbre-western-sydney-19883] | [Alex Mirzaian : 0400 523 523 : https://www.commercialrealestate.com.au/real-estate-agents/cbre-western-sydney-19883] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/360-364-botany-road-beaconsfield-nsw-2015-2016234854,360-364 Botany Road Beaconsfield NSW 2015,Showrooms / Bulky Goods,547 m²,"For Sale, Sale - Expressions of Interest","Ray White Commercial Sydney City Fringe and South Sydney are pleased to present 360-364 Botany Rd Beaconsfield to the market for lease and also for sale by way of Expressions of Interest. | Located city bound on Botany Rd only 370 meters to Green Square train station and town centre anchored by the recently completed Infinity mixed use development by Crown Group. Beaconsfield is bordered by Alexandria, Roseberry & Waterloo and benefits from neighbouring high profile businesses and residential developments. | An ideal opportunity to establish your business or lease out as an investment | Additional highlights of the offering are outlined below: |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2016234854,547 m²,510 m²,0-star NABERS Energy rating,Ask Agent,,Ask Agent,Vacant," Showrooms / Bulky Goods Factory, Warehouse & Industrial Offices",30-May-20,"https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016234854_2_1_200429_030530-w1080-h720 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F14199794_3_1_200429_030530-w1080-h720 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016234854_1_1_200429_030530-w3543-h2362 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F14199794_4_1_200429_030530-w3543-h2362 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F14199794_5_1_200429_030530-w3543-h2362 | ",[Kristian Morris : 0411 415 297 : https://www.commercialrealestate.com.au/real-estate-agents/ray-white-commercial-sydney-city-fringe-29692] | [Lachlan Palm : 0452 008 887 : https://www.commercialrealestate.com.au/real-estate-agents/ray-white-commercial-sydney-city-fringe-29692] | [Alex Santelli : 0403 104 146 : null] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/14-carter-street-lidcombe-nsw-2141-2016233544,14 Carter Street Lidcombe NSW 2141,"Factory, Warehouse & Industrial","2,383 m²","For Sale, Contact Agent","Huge Development Upside | Zoned B6 Enterprise Zone | Floor Space Ratio: 1.5:1 | GJS Property are pleased to present to the market, 14 Carter Street, Lidcombe for sale via an Expression of Interest (EOI). This exceptional industrial asset is situated in the tightly held Carter Street Precinct, which is now zoned to B6 Enterprise Zoning. This property will appeal to both owner occupiers wanting to be situated within the Carter Street precinct and developers looking to redevelop as the area transforms into a residential & commercial precinct. | Property Features Include: | Land Area: 7,841m² | Building Area: 2,383m² | Freestanding industrial building | Zoned B6 Enterprise Zone | Fully secured site | Improvements consist of office & warehouse accommodation | High clearance warehouse | Excellent truck access | Huge yard area | Large car parking allocation | Situated on 700 meters from the M4 Motorway | Exceptional exposure to the M4 Motorway | Vacant Possession Early 2021 | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2016233544,"2,383 m²","7,841 m²",Ask Agent,On site parking available,,Ask Agent,Ask Agent," Factory, Warehouse & Industrial Offices",28-Apr-20,"https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016233544_1_1_200428_053318-w3752-h2502 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016233544_2_1_200428_071625-w11400-h6413 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016233544_3_1_200428_071625-w11400-h6413 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016233544_7_1_200428_053317-w5472-h3078 | https://res-3.cloudinary.com/cre/image/fetch/h_420,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016233544_2_1_200428_053318-w5472-h3078 | ",[Gordon Fallance : 0412 999 091 : https://www.commercialrealestate.com.au/real-estate-agents/gjs-property--19939] | [Angus Grier : 0412 666 444 : https://www.commercialrealestate.com.au/real-estate-agents/gjs-property--19939] | ,,,,,,,,,,
